,video_id,comments
6468,vdDzDOBx8z0,"['Follow Us On Instagram For TSG Bootcamp Updates https://instagram.com/twosidegamers?utm_medium=copy_link', 'JOSÉ CAMPO CASAGUTEY', 'Who noticed lokesh gamer in car', 'A re bhai tum to bade HEAVY DRIVER hoo😁😂😂😂😂😂', 'Police vlogging ke liye alag channel bnao', ""Jash +Ritik=TWO SIDE GAMERS \r\nYou Both Are Inspiration Of Many Youtubers Like Me Don't destroy  TSg"", '❤️🤓🤣', 'big fan', 'Bhai big fan hu mein burj khalifa say bhi buda love you  ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️ bhai love you', 'Bhai 4 vs 4 meri squad vs apki squad aaja bhai challage bhai aajao bhai pls']"
6469,ELs06LUrQ7s,"['Bhai please mujhe 15000 diamond Dede na Bhai please Dede na', 'Hello bro', 'Ritik bhai aapka gameplay acha nhi ga bus aap gun skin se mar dete ho', 'Both', 'Scripted but my favourite brothers', 'Level rank se nhi hota skill honi chahiye', 'Aapki video dekhna online Kaise karta hun bhai aapke gadi bhai please please TG.NIKH1556R', 'Op. bhai', 'Bhai Ritik bi ke sath collection vs Corona', 'Script op bolte']"
6470,_losYY-qr1w,"['Follow Us On Instagram For Behind The Scene :- https://instagram.com/twosidegamers?utm_medium=copy_link', 'I play free fire', 'Hi I am Ajinkya', 'Bhai Ghana to gaali wali thi mere mom ne muje maaraa😢', '😂😂🤣last Sean so funey', 'and when jash was flipping the bottle the video was cut', '😆😃😃😃😃😃😃😃😆', 'Wow', 'Ap ka room bohot  accha ha', 'TSG op']"
6471,bQTXc6LVwqA,"['😍Download For Free Dj Alok & 10000 Diamonds everyday- https://winzo.onelink.me/gu8K/d78a2897', 'He even has 2nd elite pass', 'That is not real 2B gamer id', 'abhisekh collection is better thank 2b😅', 'Bhai A-S gaming shat collection VS karo', 'Nhi aa raha h', 'Fake', 'break dance bundle for street boy bundlr', '😘😘😘', 'Arctic blue ka Bhai best scene']"
6472,H9IJPdcmJ3g,"['➡️Watch Live On Loco :-https://dl.loco.gg/p/NKoxFfH', 'Free fire first gun skin', 'season 1', 'Fist ump', 'Bot Tsg', 'Bhi mara id domiond dado 2755663279', 'Money hist UMP', 'Pahala ump or ff mai sabda pahala gun skin', 'First skin of FF', 'Bhai hamme bhi koi id dedo gareebo ko']"
6473,nzuY8VrxrsE,"['Bhai opppp', 'Mast Kadak', 'Op', '😂🤣🤣', 'Op', 'Jas bhai jitni bar koshish kar rahe ho Itni Mari Thi Byan bhai aapko Pyar Kar Denge', '😂😂😂', 'Big fan tsg member', '😆😂🤣🤣🤣🤣🤣', '😂😂😂😂😂😂😂😂😂😂😂']"
6474,YR586VbttHM,"['Hello jas bhai', 'Hiii', '7806001986uuuu12', 'uuuu12', 'Aapko subscribe karo mera naam Gaurav aur main', '5833819745', 'Fun fact=it was jash id', 'Jazzy bhai meri id request utha lo Ahmed v meri ID mein meri ID Pro banaa do', 'FikriTh1608K nikaalo 1000 diamond chahie mujhe', 'Hgy']"
6475,bkIUp-_6K_s,"['4405709412', '🤣🤣🤣🤣🤣🤣🤣🤣', 'a.sgamingopz', 'Sirf level zyada gameplay🤣🤣', 'Mhuje dedo', 'Noobda', 'Scripted', 'Bhai mare ko monkey charter de do please bhai', 'Part 2', 'Big fan']"
6476,884etHA6BYs,"['Download For Free Dj Alok & 10000 Diamonds:- https://winzo.onelink.me/gu8K/d78a2897', 'Part 2 Hide and Seek', 'please send me request  2111348471', '4198363767', '4198363767', '4198363767', '4198363767', '4198363767', '4198363767', ""4198363767 bhai I'd top up kar do plzzz🥺""]"
6477,l1N15Iknk-k,"['Or sun', 'Dekha accha sa wolf', '2792753140', 'op', 'Please give me bundle', 'Op', 'Jrn', 'Nice', 'Scam op', 'FIR Mujhe breakdancer Banda gift kar do']"
6478,OXbHqph4Qrw,"['Download For 10000 Diamonds :- https://winzo.onelink.me/gu8K/d78a2897', '1st round winner criminal', 'Jash vai', 'man\nn tatti', 'Jash win', 'Noovda sala', 'Ritik is winer', 'Ritik 3', 'J a s h bhai ke', ""I'd ahmed aryan pro""]"
6479,tqXEdnVKRQA,"['❤️Follow Us On Instagram:- https://instagram.com/twosidegamers?utm_medium=copy_link', 'Mu zey pata hey ye glitch keysey kartey hey', 'Bhai tu dur khada tha', 'Kon kon GW manish ki video dekh ke ayaa', 'Kon kon yaha par GW Manish ki video dek kar aaa ya hai 😚😚', 'After gw Manish video I came again to watch it ✌️', 'Aapne mujhe unfriend kyu kiya', 'Use Antonio this is the glitch', 'Har bar mere sat ho ta hai samne wale ko 4 Kate ke goli Marne parti hai 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭', 'Legends are comes from Gw manish.. 🤩']"
6480,zbKiDFK9agU,"['Nepal is the best🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵', 'Bhai honestly sab abhisek jit Gaye he aur agar me udar hota to me to direct nikalta par abhisek bahi calm the bahi season 1 ko vote nahi diya', 'Abishekh yt jete hai', 'Nepal  🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵', 'Nepal jit', 'Nepal', 'Nepal', 'bro ur judges is only go to u and u his bundle is sooo rare', 'Love from Nepal', '2 eliet tatti']"
6481,Q9u4Yd1uyuk,"['Follow Us On Instagram For His Reaction😂https://instagram.com/twosidegamers?utm_medium=copy_link', 'RIP 😭😭', 'RIP', '5:38 kaha bhai 💔', 'Bro ya aab kya faida bro ya insaan hi nahi raha so sad bro', 'i. Miss. You.     स्काई लोट भाई 😭😭😭🤲🤲🤲🥺🥺🥺😭😭🤲🤲🥺🥺🥺🥺🥺', ""Just because you killed skylord don't make you skylord\n                              - Skylord 69 ~"", 'RIP LEGEND', '😭misss you sky', 'Rip skylord']"
6482,0bS3Eyu1fy4,"['Follow Us On Instagram https://instagram.com/twosidegamers?utm_medium=copy_link', 'Jash', 'Jash bhi Op bro', 'Tsg just jita', 'Jerse', 'Shrey is win', 'Here is the winner tsg jash', 'Jash', 'Jash bhl', 'Shrey']"
6483,fK1Col0yG1o,"['We miss this series now', 'Op mooh banate ho bhai ritik bhai', 'Vah Ritik bhai ka reaction hai kya jawab bhai office in the chat 🥰🥰😍😍😀😂😂😆', 'Bhai matomar subir ho Tomar video dakataho mara idma toup karka id pro banado na matomara big fan ho please', 'Op', '😂😂😂😂', '1V1', 'Big fan tsg member', '🤣🤣🤣🤣🤣🤣🤣🤣😎🤣🤣🤣🤣🤣🤣', 'Bhai red criminal nikal do na bhai please 3 token mil gaye mene aaj membership liya usme bhi nahi mila bhai please one token my uid 544708976😢']"
6484,rDYt021wLVY,"['Funny 😂🤣', 'Why u kick that helicopter ...give to poor fam child😡', 'Aapke pass Jo RC helicopter hai vah mere pass Bhi Hai Bus ka Piche ka motor Gayab hai aur uska fan bhi nahin hai mere pass vo Tut Gaya', '@2011', 'Opppppp 😂😂😂😂😂😂', 'Bhai ya video aapke top 10 ma hone chaiya', 'Rittik usse charge bhi karna padta he😂', 'Big car', 'Big cor', 'Chhotu Lal OP']"
6485,PyGJ6Ml5WSA,"['Im big fan bro uid 1833970387', '🤣', 'OP TWO SIDE GAMERS', '■■■■', '6:45', ""Mere I'd me top up kar doge"", '557609201 bhai Mara id ma 600 diamond ka top up mar do Skyler ka liye please', 'wo sooneeta thi kya', 'Op', '4:10 mai ID le lungi🤣']"
6486,wsRcm4AuGb4,"['Participate In  8M Special Giveaway \nstep-1 Download :- https://winzo.onelink.me/gu8K/d78a2897\nstep-2 Register\nStep-3 Play Any One Game', '7044267072', 'Adi', 'Conroe MIP forty aaditya goub', 'J', 'Aadi', 'Jash bhi winner', 'Jash', 'Adi', 'Adi']"
6487,hOO09xyLkWE,"['Follow Us On Instagram https://instagram.com/twosidegamers?utm_medium=copy_link', 'HaHA', 'Yy', 'Lol', '10/5', '5 out of 10', '10/2', '10 out of 0', '10/0000000000', 'Bhai']"
6488,z13kYNU6wRg,"['Follow Us On Instagram https://instagram.com/twosidegamers?utm_medium=copy_link', '🙏🙏🙏🙏🙏🙏', 'Ritika bhai Mujhe Bhi Ek ID chahiye', '237647354', '237647354', 'Samiruddin987654321', '7439434870', 'Bro wo M10 ka skin mere pass bhi hai aur mera account sell bhi karna chahta Huin', 'Uid2429690162😭🙏🙏🙏🙏🙏😭😭😭', 'Please top kar do meri UID number per please please please please 😭😭😭😭😭🙏']"
6489,C8i8qmssAy8,"['OP video', 'Euurt', 'EAST or west RITIK is the best 🤣🤣😂😂🥰', '2000 dimonds dedo 1780222078 par', 'Jash bhai kaise lagi', 'ID cove6(2x UID 685582407 please', 'Ak mex kardo2036964815', 'Bhai has has k mar gauga 🤣🤣🤣🤣🤣🤣🤣🤣🤣😉🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣', 'Op', '😁😁😁😁😁😁😆😆😆']"
6490,ySxHEUomSIo,"['Participate In Giveaway https://winzo.onelink.me/gu8K/d78a2897\nstep-1 Download \nstep-2 Register\nStep-3 Play Any One Game', '🤣🤣🤣🤣🤣🤣😂', 'Op ritik bhai', 'hmmmmmmmm', '8:10', 'TWO SIDE GAMERS OP JASH AND RITIK. FREE FIRE LEGEND😁😁❤️', 'Tag Mann and tsg ronish missing', 'Bhai lokesh gamer funny reaction', 'Lenki 1 sec apne bol mene aabi aabi amezon se order kiya amezon itna fast delivery kab se dene laga..', 'Lokesh gamer Love u so cute ❤❤❤😘']"
6491,HVN7YAcPp90,"['Download Winzo For Free Diamonds N tournament https://winzo.onelink.me/gu8K/d78a2897', 'Please give account', 'Kutta', 'Hallo by please MACK me bro please by please', 'Kya haarmi ho tum rouk bundle nikal te ho', 'Whats name of app bro', 'I think this is his 2 id 100%', 'Jash wrong bad', '40Daimond', 'you r ruok']"
6492,JAeZyJktOsk,"['7146609725', 'हेलो भाई मुझे पिल्जि 300 डायमंड्स देदो 3900516321 मेरी आईडी है ये', 'Congratulations 8 million subscribers 😚😘', 'Congratulation for 8 lion sabscribers love u Tsg I love Tsg vidos lobe u Tsg army keep going', 'salae', '3460269723', 'Mi iD sk.aniket_☆☆', 'Op', 'Mujko 1id do na', 'Kya is ID 2480097735 may character pad remote gift kar sakte ho please brother']"
6493,D484cCHZhSI,"['Follow Us On Instagram https://instagram.com/twosidegamers?utm_medium=copy_link', 'Hello jaj bhai aise hi video bnao lambe lambe', 'Hii', 'Congratulations 👏', 'Hii', '10M', '❤️❤️', 'Bhai id Pro banavo meri', 'Congratulations 10 million', 'Comments']"
6494,g8NklWiXbN8,"['Tsg op bolte sbaki khopadi kholte', 'late', 'Thanks for 400😭😭 please Kara do 500❤️🔥🎉🙏👍😘😍', '🤙', 'Op', 'Op intro', 'Hi', 'tsg win all big tt too nerveus anothwr team fire', 'Sooneeta ka satha prank karo bhai', 'O Bhai intro is awesome🔥🔥🔥🔥']"
6495,Yifjd7JDJAc,"['hahahahahha', ',,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😄😀', 'Bhai mere koi 5000 diamond de do mere ID ka name hai, hydra3y2m3', '😱😱😱ભા  ઈ', 'Two side gamer Bhai mera bandal nikal do', 'Hahaha nice', '😂😂', 'Ritik bhai op 😈', 'Zip effect ckckkckcckcckkc', '5688081801']"
6496,He9Tyu8gyeE,"['Download Winzo For Free Diamonds https://winzo.onelink.me/gu8K/d78a2897', 'plz give diamod', '#8:55', 'Please bro id de do', 'Love you bro', '0 dimond he mere pass me aap ki video bahot dekta hu', 'Faraz3272', 'I want alok and cr7 please', 'Mera brithday ha to sari chai da do please please please please please please', ""Mara I'd mavi Jadu Kardo""]"
6497,uKnrZds0rvo,"['Ritik Bhai Ne Jash Ki Apple Watch Tod Di 🥲🥲🥲https://youtu.be/wMnGkUKXLB0', 'Chahiye aise block', '7:00 Bhagwa OP', ""Free fire never beat pubg coz it's aa copy of pubg 😹"", 'PUBG ❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥💞💞💞💓💓💓💖💖', 'Disclaimer: This Channel Is Growing Like Petrol Prices😂', 'Congreculeahn Bhai 10M', 'Yes yessssssssssssssssss', 'Mujhe bi lelo rpg gaming', ""I am not hating any game but I don't like free fire""]"
6498,wMnGkUKXLB0,"['💕Gifting Dog To My Noob Sister:- https://youtu.be/SGR6ULvCXws', 'Bhai yaha per to lr7 or nayan ne bhi yaha per shoot Kiya tha', 'Ghost Chellang plzz bro', 'Ghost Chellang', 'Super', 'Like target complit new pc gift ritik on jash', 'Zomato', 'I love you', 'টাকা করে এবং সেই সাথে সাথে কথা পরে পুলিশ এসে পড়েছে লাখ লাখ হাজার বছর বয়সী মেয়ে হিসেবে দেখা যাচ্ছে এমন একটা কথা কথা যদি কেউ', 'Abe ritik bhai vikari Ho Kay ake t shart ko kitine dini penega🤣🤣🤣🤣🤣🤣']"
6499,P-7l-ghORJc,"[':- Download Winzo For Free Diamonds https://winzo.onelink.me/gu8K/d78a2897', 'Appp lokesh bhai itna topup kare te ho to  plz sir ies garib par daya kar do ki muje id dedo pro ya fer suscraib kardo chenal ko ya dimond dedo plz', '4336077520', 'Kejjfjbb', 'Tsg bol te kya phir', '2784442539', '03:19:24 Bunny', ""Tag bhai crazy bunny mp40 gift kar do please dangero3111x I'd me"", '😍😍😍😍🤩🤩🤩🤩🤩🤩', 'Bhi  diamond']"
6500,VpXYGsoewaA,"['Hii 0:21', 'Op reaction ritik bhai', '🤣🤣🤣🤣', 'gw', 'No no no no no no no♥️🤣😂😭', 'Fbfhfufufu', 'Eurutu', '3124304358', 'op', 'Lol']"
6501,SGR6ULvCXws,"['Follow Us On Instagram https://instagram.com/twosidegamers?utm_medium=copy_link', '1:57 goal', '0:36 is op', 'TWoSIDEGAMERSiyoURfan', 'What is its breed?', 'Beautiful ❤️🥰 new Dog', ""Tsg coco I'd top up gab karna video vana"", 'TSG coco so cute', 'BHAI TUM DONO BHAI HA', 'Tsg coco very cute']"
6502,E_KELghQvn0,"['Download WINZO Gold App To Win Free Diamonds💎 https://winzo.app.link/Bi4r8sf2Igb', 'Please free fire gift mujhe dede', '🙄🙄🙄🙄', 'Diamond chahiye meri ID ka naam Azam Raja free fire mein', 'Two side ugly gamers', 'Bhai please mujhe bandal de dena', 'Two side bhai mujhe diamond ki scheme chahie', 'Aapko gift Kasi mila', 'Apnko be gift Kasi mila', 'Anuj']"
6503,5jAjAtlupQY,"['Follow us on Instagram https://instagram.com/twosidegamers?utm_medium=copy_link', 'Legend op gamplay 👿👿👿', 'RIP sunita casting..😂', 'RIP arrow casting..😂', 'Tsg op bolte', '🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹💐💐💐💐💐💐💐💐🌼🌼🌼🌼', 'Hii', 'Legend op', 'I am Dyno Dyno fan', 'In the grand final tsg Is in the last but in the real game tsg Is fire 🔥🔥💖 and love u tsg 🔥']"
6504,tKtIr7MYds4,"['Middle', 'Uo', 'Bich wala hai', 'Last movement 😅😅😅😅😅😅😆😆😆😆😆🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😃😃😃', 'Ak mex kardo 2036964815', 'Ajimkhan. Usjshdhhdjsigwbx hi k', 'Mene bhi sahi guess kiya', 'Never  mess with TSG MEMBERS', 'bhai uid 5193405435 ma top up kar do', 'Big fan tsg member']"
6505,M3n8q8QjxLQ,"['Download Winzo Gold https://winzo.onelink.me/gu8K/d78a2897', 'Google', 'Google drive', 'Google Drive', '😂😂😂😂😂', 'Google drive', 'Bhai subway app hai vo', 'Nahi chaha hi ye. 2 part', '8:03 is funny scene', 'Last one is Google']"
6506,u-eEk_3CIk8,"['Tsg op legend op ojasvi op vihaan op', 'Op', 'ESP OP', 'What a play coming from miss diya', 'TSG OP', 'Good Job', 'Op tsg', 'Op tsg', 'Tag op', '20:20:20 TSG LOL MOVEMENT😂😂😂']"
6507,_MGUba5mMrE,"['Download Winzo Gold https://winzo.onelink.me/gu8K/d78a2897', 'Jash Bhai kya girl friend hai😂😂🤩', 'Bhai apki gf achi nai ha ritik bhai ki achi ha', '😱😱😱', 'Gajab ka vdo hai bro😍😍😍', '35000-0', 'Yar ilait pass pe unda', 'Gift ma 5 dimond use ho ta hh', 'Bhai  Koi horror challenge karo please Bhai 😪😭😭', '5 ka scanner aata hai😂']"
6508,jmBv-CbNbSE,"['Yas', 'o can do', 'Yes i do', 'Yes', 'Bhai mujhe to ata he🤣🤣🤣🤣🤣', 'नितिन भाई ने तुम को उल्लू बनाया', 'Yes bhai ma kar', 'Yes', 'Ha', 'پتہ ہے']"
6509,uW7qVxTsVUI,"['😱Buying Everything From Store for My Motu Bhai https://youtu.be/aC3OQ3sETmU', 'ye hai mera id\nVishal_7078_\ndayman bhejdena', 'See diamonds in thumbnail and in video', 'Hi', 'भाई कभी तो मेरे को भी विनर बना लो भाई!', 'ap ki id ka nam\nkaya ha or mera aj  birth day', 'Editing', 'the worst editing', '10 million', ""Please help my I'd suspend Mana  ff toll use kiya tha isliye suspend Kar Diya please help Mera id theek kar do yaar mujhe 1 mauka do ma yasa  kabhi bhi nahin karunga mauka do mujhe please 😭😭😭😭😭🥺🥺😭😭😭😭😭😭😭😭😭😭😭😭😭😭""]"
6510,rstvhoxnX-8,"['3014938418 uid top up kardo plzz', '6844399903', 'Sir hamro uid ma topup me', '4021989960', 'Sir krono chahiye 6805844946', 'Tum apni ID ka password lekar aao na ek Sath game khelenge bro', 'Bahi muga bhi dimond da do', 'Bhaii mejekoo\nDaimnd  dado 6079167245', 'Rahul', 'Big fan tsg member']"
6511,y-nR7KuExj4,"['Tsg', 'Very coooooool', 'Pro To side gama', 'Ujz', 'OMG', ""Someone is blackmailing me. I added to Facebook to save my ID that I will save my ID. Another one is calling me and saying that I will buy the ID, I talked to him for a long time. After that he tells me to give the ID and password first, I will look at all the collections, then I will buy. I trusted him and gave him the ID password . After giving the password, he logged in and checked my ID. And then I changed the password.He liked my ID collection very much. He also tells me that I will not log out unless you give me back my ID. Please help me .I can't do anything right now.I will be grateful to you.\nMy Whatsapp Number 9382476556 Plzz Help Me"", ""Someone is blackmailing me. I added to Facebook to save my ID that I will save my ID. Another one is calling me and saying that I will buy the ID, I talked to him for a long time. After that he tells me to give the ID and password first, I will look at all the collections, then I will buy. I trusted him and gave him the ID password . After giving the password, he logged in and checked my ID. And then I changed the password.He liked my ID collection very much. He also tells me that I will not log out unless you give me back my ID. Please help me .I can't do anything right now.I will be grateful to you.\nMy Whatsapp Number 9382476556 Plzz Help Me"", ""Someone is blackmailing me. I added to Facebook to save my ID that I will save my ID. Another one is calling me and saying that I will buy the ID, I talked to him for a long time. After that he tells me to give the ID and password first, I will look at all the collections, then I will buy. I trusted him and gave him the ID password . After giving the password, he logged in and checked my ID. And then I changed the password.He liked my ID collection very much. He also tells me that I will not log out unless you give me back my ID. Please help me .I can't do anything right now.I will be grateful to you.\nMy Whatsapp Number 9382476556 Plzz Help Me"", ""Someone is blackmailing me. I added to Facebook to save my ID that I will save my ID. Another one is calling me and saying that I will buy the ID, I talked to him for a long time. After that he tells me to give the ID and password first, I will look at all the collections, then I will buy. I trusted him and gave him the ID password . After giving the password, he logged in and checked my ID. And then I changed the password.He liked my ID collection very much. He also tells me that I will not log out unless you give me back my ID. Please help me .I can't do anything right now.I will be grateful to you.\nMy Whatsapp Number 9382476556 Plzz Help Me"", 'Suciber bhai channel']"
